Date,1 yr versus 3 mo,2 yr vs 3 mo,5 yr vs 2 yr,10 yr vs 2 yr,10 yr vs 3 mo
4/22/2003,0.16,0.52,1.31,2.31,2.83
4/21/2003,0.17,0.53,1.32,2.29,2.82
4/17/2003,0.16,0.53,1.28,2.27,2.8
4/16/2003,0.14,0.5,1.28,2.29,2.79
4/15/2003,0.14,0.51,1.27,2.29,2.8
4/14/2003,0.13,0.54,1.28,2.3,2.84
4/11/2003,0.13,0.48,1.3,2.35,2.83
4/10/2003,0.11,0.46,1.29,2.35,2.81
4/9/2003,0.09,0.42,1.32,2.38,2.8
4/8/2003,0.06,0.44,1.32,2.36,2.8
4/7/2003,0.08,0.48,1.34,2.38,2.86
4/4/2003,0.07,0.44,1.33,2.41,2.85
4/3/2003,0.07,0.44,1.32,2.38,2.82
4/2/2003,0.09,0.47,1.29,2.34,2.81
4/1/2003,0.04,0.38,1.28,2.34,2.72
3/31/2003,0.05,0.37,1.27,2.32,2.69
3/28/2003,0.08,0.42,1.3,2.36,2.78
3/27/2003,0.09,0.46,1.3,2.33,2.79
3/26/2003,0.09,0.5,1.26,2.28,2.78
3/25/2003,0.1,0.51,1.28,2.28,2.79
3/24/2003,0.15,0.54,1.27,2.27,2.81
3/21/2003,0.18,0.62,1.32,2.31,2.93
3/20/2003,0.17,0.58,1.27,2.26,2.84
3/19/2003,0.16,0.56,1.26,2.26,2.82
3/18/2003,0.21,0.58,1.21,2.19,2.77
3/17/2003,0.09,0.48,1.19,2.19,2.67
3/14/2003,0.09,0.43,1.16,2.16,2.59
3/13/2003,0.12,0.47,1.16,2.15,2.62
3/12/2003,0.04,0.35,1.12,2.15,2.5
3/11/2003,0.02,0.28,1.16,2.22,2.5
3/10/2003,0.01,0.27,1.16,2.24,2.51
3/7/2003,0.03,0.27,1.17,2.24,2.51
3/6/2003,0.04,0.29,1.16,2.2,2.49
3/5/2003,0.04,0.28,1.12,2.17,2.45
3/4/2003,0.05,0.3,1.13,2.16,2.46
3/3/2003,0.06,0.32,1.14,2.16,2.48
2/28/2003,0.04,0.33,1.16,2.18,2.51
2/27/2003,0.06,0.37,1.17,2.18,2.55
2/26/2003,0.06,0.36,1.18,2.21,2.57
2/25/2003,0.07,0.38,1.19,2.23,2.61
2/24/2003,0.07,0.39,1.22,2.26,2.65
2/21/2003,0.12,0.44,1.23,2.27,2.71
2/20/2003,0.1,0.4,1.23,2.26,2.66
2/19/2003,0.11,0.43,1.26,2.27,2.7
2/18/2003,0.12,0.47,1.26,2.28,2.75
2/14/2003,0.12,0.44,1.29,2.33,2.77
2/13/2003,0.1,0.4,1.28,2.32,2.72
2/12/2003,0.11,0.44,1.3,2.31,2.75
2/11/2003,0.12,0.47,1.35,2.33,2.8
2/10/2003,0.16,0.51,1.35,2.31,2.82
2/7/2003,0.11,0.46,1.34,2.33,2.79
2/6/2003,0.15,0.51,1.34,2.29,2.8
2/5/2003,0.16,0.55,1.34,2.29,2.84
2/4/2003,0.17,0.52,1.31,2.28,2.8
2/3/2003,0.16,0.54,1.33,2.29,2.83
1/31/2003,0.13,0.54,1.3,2.28,2.82
1/30/2003,0.12,0.52,1.32,2.3,2.82
1/29/2003,0.18,0.59,1.3,2.29,2.88
1/28/2003,0.16,0.52,1.29,2.3,2.82
1/27/2003,0.14,0.53,1.27,2.28,2.81
1/24/2003,0.15,0.5,1.27,2.28,2.78
1/23/2003,0.16,0.52,1.28,2.29,2.81
1/22/2003,0.14,0.49,1.28,2.29,2.78
1/21/2003,0.14,0.48,1.33,2.34,2.82
1/17/2003,0.16,0.52,1.35,2.35,2.87
1/16/2003,0.19,0.57,1.36,2.35,2.92
1/15/2003,0.17,0.55,1.35,2.35,2.9
1/14/2003,0.21,0.57,1.34,2.34,2.91
1/13/2003,0.2,0.6,1.36,2.34,2.94
1/10/2003,0.19,0.59,1.41,2.37,2.96
1/9/2003,0.24,0.67,1.36,2.32,2.99
1/8/2003,0.17,0.52,1.3,2.29,2.81
1/7/2003,0.21,0.58,1.27,2.27,2.85
1/6/2003,0.23,0.63,1.26,2.25,2.88
1/3/2003,0.19,0.57,1.24,2.26,2.83
1/2/2003,0.2,0.58,1.25,2.27,2.85
12/31/2002,0.1,0.39,1.17,2.22,2.61
12/30/2002,0.14,0.39,1.15,2.21,2.6
12/27/2002,0.2,0.44,1.19,2.23,2.67
12/26/2002,0.23,0.52,1.19,2.23,2.75
12/24/2002,0.23,0.54,1.19,2.22,2.76
12/23/2002,0.24,0.6,1.16,2.19,2.79
12/20/2002,0.18,0.55,1.17,2.21,2.76
12/19/2002,0.16,0.53,1.17,2.22,2.75
12/18/2002,0.22,0.6,1.22,2.25,2.85
12/17/2002,0.26,0.67,1.22,2.24,2.91
12/16/2002,0.27,0.71,1.2,2.21,2.92
12/13/2002,0.26,0.66,1.21,2.2,2.86
12/12/2002,0.25,0.64,1.18,2.16,2.8
12/11/2002,0.25,0.64,1.17,2.16,2.8
12/10/2002,0.27,0.69,1.17,2.16,2.85
12/9/2002,0.25,0.65,1.2,2.18,2.83
12/6/2002,0.26,0.68,1.24,2.2,2.88
12/5/2002,0.28,0.75,1.22,2.16,2.91
12/4/2002,0.31,0.8,1.23,2.16,2.96
12/3/2002,0.34,0.85,1.25,2.16,3.01
12/2/2002,0.32,0.83,1.24,2.15,2.98
11/29/2002,0.34,0.86,1.2,2.14,3
11/27/2002,0.35,0.9,1.21,2.13,3.03
11/26/2002,0.29,0.75,1.17,2.11,2.86
11/25/2002,0.32,0.85,1.17,2.1,2.95
11/22/2002,0.31,0.87,1.16,2.08,2.95
11/21/2002,0.3,0.83,1.15,2.09,2.92
11/20/2002,0.28,0.76,1.15,2.1,2.86
11/19/2002,0.28,0.7,1.11,2.08,2.78
11/18/2002,0.25,0.68,1.13,2.11,2.79
11/15/2002,0.27,0.69,1.14,2.14,2.83
11/14/2002,0.26,0.67,1.12,2.14,2.81
11/13/2002,0.21,0.55,1.06,2.08,2.63
11/12/2002,0.22,0.57,1.04,2.05,2.62
11/8/2002,0.21,0.65,1,1.98,2.63
11/7/2002,0.24,0.64,1,2.02,2.66
11/6/2002,0.23,0.64,1.14,2.22,2.86
11/5/2002,0.06,0.4,1.18,2.28,2.68
11/4/2002,0.05,0.36,1.21,2.28,2.64
11/1/2002,0.03,0.33,1.16,2.25,2.58
10/31/2002,0.02,0.24,1.13,2.25,2.49
10/30/2002,-0.02,0.23,1.13,2.25,2.48
10/29/2002,0.02,0.28,1.1,2.18,2.46
10/28/2002,0.01,0.29,1.15,2.22,2.51
10/25/2002,0.05,0.34,1.12,2.14,2.48
10/24/2002,0.08,0.44,1.09,2.07,2.51
10/23/2002,0.16,0.52,1.06,2.06,2.58
10/22/2002,0.16,0.52,1.08,2.06,2.58
10/21/2002,0.15,0.52,1.05,2.01,2.53
10/18/2002,0.1,0.42,1.08,2.05,2.47
10/17/2002,0.11,0.43,1.1,2.06,2.49
10/16/2002,0.08,0.36,1.09,2.04,2.4
10/15/2002,0.11,0.4,1.03,1.99,2.39
10/11/2002,0.05,0.27,0.98,1.98,2.25
10/10/2002,0.02,0.17,0.93,1.93,2.1
10/9/2002,-0.02,0.15,0.93,1.89,2.04
10/8/2002,-0.01,0.19,0.9,1.85,2.04
10/7/2002,-0.04,0.14,0.9,1.87,2.01
10/4/2002,-0.03,0.17,0.95,1.91,2.08
10/3/2002,-0.04,0.18,0.99,1.95,2.13
10/2/2002,-0.05,0.17,0.99,1.96,2.13
10/1/2002,-0.03,0.21,0.95,1.92,2.13
9/30/2002,-0.04,0.15,0.91,1.91,2.06
9/27/2002,-0.01,0.19,0.92,1.87,2.06
9/26/2002,0.03,0.32,0.89,1.82,2.14
9/25/2002,0.07,0.34,0.83,1.77,2.11
9/24/2002,0.03,0.28,0.83,1.76,2.04
9/23/2002,0.03,0.28,0.83,1.77,2.05
9/20/2002,0.03,0.29,0.92,1.85,2.14
9/19/2002,0.03,0.28,0.94,1.86,2.14
9/18/2002,0.07,0.36,0.92,1.82,2.18
9/17/2002,0.07,0.36,0.91,1.81,2.17
9/16/2002,0.07,0.36,0.93,1.83,2.19
9/13/2002,0.05,0.38,0.93,1.85,2.23
9/12/2002,0.1,0.43,0.95,1.86,2.29
9/11/2002,0.15,0.49,0.97,1.89,2.38
9/10/2002,0.09,0.44,0.96,1.88,2.32
9/9/2002,0.08,0.44,0.98,1.92,2.36
9/6/2002,0.09,0.42,1.02,1.97,2.39
9/5/2002,0.05,0.34,1,1.96,2.3
9/4/2002,0.06,0.39,1,1.94,2.33
9/3/2002,0.07,0.37,1.03,1.97,2.34
8/30/2002,0.05,0.45,1.08,2,2.45
8/29/2002,0.07,0.46,1.1,2.02,2.48
8/28/2002,0.18,0.56,1.08,1.99,2.55
8/27/2002,0.21,0.58,1.11,2.03,2.61
8/26/2002,0.11,0.51,1.1,2.03,2.54
8/23/2002,0.15,0.54,1.12,2.06,2.6
8/22/2002,0.2,0.57,1.15,2.08,2.65
8/21/2002,0.14,0.49,1.16,2.08,2.57
8/20/2002,0.15,0.5,1.13,2.05,2.55
8/19/2002,0.19,0.58,1.15,2.04,2.62
8/16/2002,0.2,0.66,1.13,2.04,2.7
8/15/2002,0.16,0.6,1.06,1.95,2.55
8/14/2002,0.13,0.48,1.07,1.94,2.42
8/13/2002,0.07,0.37,1.15,2.12,2.49
8/12/2002,0.07,0.42,1.14,2.12,2.54
8/9/2002,0.06,0.48,1.18,2.17,2.65
8/8/2002,0.06,0.48,1.25,2.3,2.78
8/7/2002,0.05,0.39,1.26,2.37,2.76
8/6/2002,0.04,0.46,1.25,2.31,2.77
8/5/2002,0.04,0.29,1.28,2.36,2.65
8/2/2002,0.02,0.36,1.28,2.34,2.7
8/1/2002,0.07,0.47,1.31,2.32,2.79
7/31/2002,0.09,0.52,1.3,2.28,2.8
7/30/2002,0.24,0.72,1.27,2.21,2.93
7/29/2002,0.21,0.69,1.27,2.21,2.9
7/26/2002,0.11,0.51,1.26,2.23,2.74
7/25/2002,0.16,0.58,1.23,2.15,2.73
7/24/2002,0.2,0.69,1.22,2.11,2.8
7/23/2002,0.21,0.64,1.25,2.13,2.77
7/22/2002,0.24,0.7,1.25,2.11,2.81
7/19/2002,0.23,0.77,1.28,2.13,2.9
7/18/2002,0.23,0.83,1.27,2.11,2.94
7/17/2002,0.27,0.91,1.26,2.08,2.99
7/16/2002,0.27,0.94,1.27,2.09,3.03
7/15/2002,0.25,0.83,1.3,2.11,2.94
7/12/2002,0.26,0.85,1.26,2.07,2.92
7/11/2002,0.23,0.89,1.25,2.05,2.94
7/10/2002,0.25,0.89,1.24,2.05,2.94
7/9/2002,0.29,1.02,1.24,2.04,3.06
7/8/2002,0.35,1.11,1.23,2,3.11
7/5/2002,0.36,1.18,1.23,2,3.18
7/3/2002,0.3,1.06,1.22,2,3.06
7/2/2002,0.32,1.06,1.21,1.99,3.05
7/1/2002,0.37,1.16,1.2,1.97,3.13
6/28/2002,0.36,1.2,1.19,1.96,3.16
6/27/2002,0.39,1.15,1.23,1.99,3.14
6/26/2002,0.35,1.07,1.22,1.98,3.05
6/25/2002,0.43,1.19,1.21,1.96,3.15
6/24/2002,0.41,1.19,1.2,1.94,3.13
6/21/2002,0.37,1.16,1.18,1.91,3.07
6/20/2002,0.39,1.2,1.18,1.92,3.12
6/19/2002,0.36,1.1,1.2,1.95,3.05
6/18/2002,0.43,1.2,1.2,1.95,3.15
6/17/2002,0.46,1.22,1.18,1.93,3.15
6/14/2002,0.45,1.21,1.18,1.91,3.12
6/13/2002,0.48,1.28,1.2,1.94,3.22
6/12/2002,0.51,1.31,1.19,1.93,3.24
6/11/2002,0.52,1.34,1.2,1.93,3.27
6/10/2002,0.54,1.39,1.19,1.92,3.31
6/7/2002,0.57,1.42,1.2,1.94,3.36
6/6/2002,0.56,1.39,1.17,1.91,3.3
6/5/2002,0.58,1.41,1.19,1.92,3.33
6/4/2002,0.55,1.37,1.18,1.91,3.28
6/3/2002,0.58,1.42,1.17,1.87,3.29
5/31/2002,0.6,1.48,1.15,1.86,3.34
5/30/2002,0.56,1.42,1.19,1.89,3.31
5/29/2002,0.6,1.49,1.17,1.87,3.36
5/28/2002,0.64,1.53,1.16,1.86,3.39
5/24/2002,0.63,1.54,1.19,1.88,3.42
5/23/2002,0.64,1.54,1.18,1.88,3.42
5/22/2002,0.6,1.49,1.2,1.9,3.39
5/21/2002,0.63,1.53,1.21,1.9,3.43
5/20/2002,0.64,1.56,1.2,1.88,3.44
5/17/2002,0.69,1.65,1.19,1.86,3.51
5/16/2002,0.6,1.53,1.24,1.92,3.45
5/15/2002,0.65,1.61,1.22,1.91,3.52
5/14/2002,0.65,1.62,1.24,1.92,3.54
5/13/2002,0.57,1.49,1.26,1.95,3.44
5/10/2002,0.5,1.42,1.27,1.96,3.38
5/9/2002,0.56,1.5,1.26,1.93,3.43
5/8/2002,0.61,1.56,1.26,1.92,3.48
5/7/2002,0.51,1.38,1.29,1.95,3.33
5/6/2002,0.52,1.41,1.31,1.91,3.32
5/3/2002,0.52,1.41,1.31,1.91,3.32
5/2/2002,0.58,1.48,1.29,1.88,3.36
5/1/2002,0.56,1.44,1.28,1.87,3.31
4/30/2002,0.58,1.47,1.29,1.87,3.34
4/29/2002,0.58,1.48,1.29,1.87,3.35
4/26/2002,0.56,1.47,1.27,1.86,3.33
4/25/2002,0.59,1.51,1.27,1.85,3.36
4/24/2002,0.63,1.56,1.25,1.83,3.39
4/23/2002,0.68,1.66,1.23,1.79,3.45
4/22/2002,0.69,1.65,1.25,1.82,3.47
4/19/2002,0.66,1.63,1.26,1.85,3.48
4/18/2002,0.68,1.66,1.26,1.85,3.51
4/17/2002,0.7,1.68,1.23,1.83,3.51
4/16/2002,0.72,1.69,1.19,1.77,3.46
4/15/2002,0.72,1.66,1.19,1.77,3.43
4/12/2002,0.73,1.7,1.19,1.77,3.47
4/11/2002,0.79,1.75,1.19,1.75,3.5
4/10/2002,0.81,1.77,1.2,1.76,3.53
4/9/2002,0.82,1.75,1.19,1.74,3.49
4/8/2002,0.86,1.76,1.19,1.74,3.5
4/5/2002,0.78,1.73,1.19,1.73,3.46
4/4/2002,0.83,1.79,1.19,1.71,3.5
4/3/2002,0.82,1.76,1.21,1.75,3.51
4/2/2002,0.88,1.83,1.21,1.73,3.56
4/1/2002,0.97,1.95,1.19,1.7,3.65
3/28/2002,0.91,1.93,1.19,1.7,3.63
3/27/2002,0.84,1.85,1.19,1.69,3.54
3/26/2002,0.88,1.87,1.17,1.67,3.54
3/25/2002,0.9,1.93,1.14,1.63,3.56
3/22/2002,0.86,1.93,1.13,1.63,3.56
3/21/2002,0.82,1.89,1.15,1.66,3.55
3/20/2002,0.82,1.87,1.16,1.69,3.56
3/19/2002,0.76,1.79,1.14,1.69,3.48
3/18/2002,0.77,1.79,1.12,1.65,3.44
3/15/2002,0.75,1.77,1.17,1.72,3.49
3/14/2002,0.73,1.77,1.2,1.77,3.54
3/13/2002,0.7,1.67,1.2,1.79,3.46
3/12/2002,0.73,1.72,1.19,1.76,3.48
3/11/2002,0.73,1.73,1.18,1.74,3.47
3/8/2002,0.76,1.79,1.17,1.73,3.52
3/7/2002,0.65,1.58,1.29,1.86,3.44
3/6/2002,0.56,1.48,1.19,1.8,3.28
3/5/2002,0.56,1.45,1.19,1.77,3.22
3/4/2002,0.55,1.43,1.19,1.78,3.21
3/1/2002,0.56,1.41,1.25,1.8,3.21
2/28/2002,0.46,1.27,1.21,1.82,3.09
2/27/2002,0.5,1.32,1.13,1.75,3.07
2/26/2002,0.54,1.31,1.25,1.85,3.16
2/25/2002,0.49,1.24,1.25,1.85,3.09
2/22/2002,0.46,1.21,1.26,1.87,3.08
2/21/2002,0.49,1.24,1.27,1.88,3.12
2/20/2002,0.48,1.24,1.28,1.88,3.12
2/19/2002,0.47,1.22,1.3,1.9,3.12
2/15/2002,0.46,1.23,1.3,1.89,3.12
2/14/2002,0.51,1.32,1.28,1.88,3.2
2/13/2002,0.51,1.33,1.31,1.92,3.25
2/12/2002,0.51,1.29,1.32,1.93,3.22
2/11/2002,0.46,1.2,1.34,1.96,3.16
2/8/2002,0.43,1.22,1.33,1.95,3.17
2/7/2002,0.47,1.26,1.34,1.94,3.2
2/6/2002,0.46,1.24,1.32,1.94,3.18
2/5/2002,0.46,1.23,1.3,1.93,3.16
2/4/2002,0.42,1.22,1.3,1.95,3.17
2/1/2002,0.46,1.32,1.29,1.94,3.26
1/31/2002,0.53,1.4,1.26,1.91,3.31
1/30/2002,0.48,1.31,1.31,1.96,3.27
1/29/2002,0.51,1.33,1.3,1.97,3.3
1/28/2002,0.52,1.43,1.29,1.93,3.36
1/25/2002,0.53,1.45,1.29,1.93,3.38
1/24/2002,0.5,1.43,1.25,1.92,3.35
1/23/2002,0.44,1.36,1.29,1.98,3.34
1/22/2002,0.41,1.27,1.3,1.99,3.26
1/18/2002,0.46,1.29,1.32,2.03,3.32
1/17/2002,0.45,1.32,1.32,2.02,3.34
1/16/2002,0.4,1.23,1.32,2.04,3.27
1/15/2002,0.39,1.19,1.35,2.09,3.28
1/14/2002,0.42,1.21,1.36,2.12,3.33
1/11/2002,0.4,1.18,1.38,2.16,3.34
1/10/2002,0.42,1.26,1.33,2.06,3.32
1/9/2002,0.49,1.35,1.35,2.07,3.42
1/8/2002,0.51,1.39,1.32,2.03,3.42
1/7/2002,0.51,1.4,1.31,2.01,3.41
1/4/2002,0.53,1.47,1.31,1.99,3.46
1/3/2002,0.51,1.46,1.29,1.97,3.43
1/2/2002,0.54,1.48,1.3,1.98,3.46
12/31/2001,0.43,1.33,1.31,2,3.33
12/28/2001,0.54,1.44,1.3,1.99,3.43
12/27/2001,0.53,1.45,1.27,1.94,3.39
12/26/2001,0.59,1.51,1.29,1.96,3.47
12/24/2001,0.52,1.5,1.27,1.96,3.46
12/21/2001,0.52,1.46,1.28,1.95,3.41
12/20/2001,0.53,1.46,1.27,1.93,3.39
12/19/2001,0.54,1.42,1.27,1.97,3.39
12/18/2001,0.53,1.42,1.33,2.03,3.45
12/17/2001,0.5,1.47,1.33,2.05,3.52
12/14/2001,0.49,1.47,1.32,2.04,3.51
12/13/2001,0.51,1.4,1.31,2.04,3.44
12/12/2001,0.46,1.3,1.32,2.05,3.35
12/11/2001,0.46,1.37,1.35,2.1,3.47
12/10/2001,0.46,1.39,1.36,2.07,3.46
12/7/2001,0.57,1.5,1.31,2.01,3.51
12/6/2001,0.6,1.44,1.19,1.85,3.29
12/5/2001,0.5,1.3,1.17,1.85,3.15
12/4/2001,0.33,1.07,1.18,1.89,2.96
12/3/2001,0.3,1.04,1.22,1.93,2.97
11/30/2001,0.28,1.06,1.24,1.94,3
11/29/2001,0.23,1.07,1.23,1.92,2.99
11/28/2001,0.39,1.25,1.21,1.86,3.11
11/27/2001,0.44,1.19,1.21,1.87,3.06
11/26/2001,0.45,1.24,1.19,1.83,3.07
11/23/2001,0.46,1.25,1.2,1.84,3.09
11/21/2001,0.42,1.15,1.2,1.87,3.02
11/20/2001,0.36,1.01,1.21,1.92,2.93
11/19/2001,0.37,0.98,1.2,1.88,2.86
11/16/2001,0.46,1.14,1.15,1.82,2.96
11/15/2001,0.42,1.06,1.12,1.81,2.87
11/14/2001,0.26,0.83,1.13,1.84,2.67
11/13/2001,0.23,0.7,1.15,1.87,2.57
11/9/2001,0.19,0.62,1.17,1.89,2.51
11/8/2001,0.16,0.58,1.16,1.9,2.48
11/7/2001,0.13,0.52,1.15,1.9,2.42
11/6/2001,0.12,0.52,1.17,1.93,2.45
11/5/2001,0.04,0.45,1.25,1.85,2.3
11/2/2001,0.06,0.47,1.29,1.89,2.36
11/1/2001,0.04,0.43,1.17,1.75,2.18
10/31/2001,0.02,0.39,1.22,1.86,2.25
10/30/2001,0.06,0.43,1.28,1.96,2.39
10/29/2001,0.09,0.46,1.27,1.95,2.41
10/26/2001,0.12,0.49,1.25,1.9,2.39
10/25/2001,0.12,0.49,1.26,1.93,2.42
10/24/2001,0.15,0.55,1.24,1.89,2.44
10/23/2001,0.17,0.61,1.2,1.85,2.46
10/22/2001,0.13,0.57,1.19,1.84,2.41
10/19/2001,0.15,0.58,1.19,1.86,2.44
10/18/2001,0.17,0.58,1.16,1.81,2.39
10/17/2001,0.15,0.58,1.13,1.79,2.37
10/16/2001,0.15,0.55,1.16,1.82,2.37
10/15/2001,0.14,0.53,1.19,1.84,2.37
10/12/2001,0.15,0.56,1.2,1.87,2.43
10/11/2001,0.17,0.61,1.15,1.81,2.42
10/10/2001,0.13,0.56,1.18,1.83,2.39
10/9/2001,0.13,0.52,1.22,1.88,2.4
10/5/2001,0.14,0.52,1.16,1.81,2.33
10/4/2001,0.16,0.54,1.13,1.78,2.32
10/3/2001,0.15,0.54,1.09,1.73,2.27
10/2/2001,0.17,0.51,1.1,1.76,2.27
10/1/2001,0.1,0.45,1.08,1.73,2.18
9/28/2001,0.09,0.46,1.07,1.74,2.2
9/27/2001,0.05,0.4,1.09,1.8,2.2
9/26/2001,0.1,0.44,1.09,1.83,2.27
9/25/2001,0.11,0.48,1.09,1.84,2.32
9/24/2001,0.18,0.56,1.06,1.79,2.35
9/21/2001,0.28,0.66,1.03,1.79,2.45
9/20/2001,0.34,0.69,1.06,1.84,2.53
9/19/2001,0.3,0.62,1.09,1.88,2.5
9/18/2001,0.21,0.48,1.05,1.76,2.24
9/17/2001,0.13,0.37,1.03,1.67,2.04
9/14/2001,0.09,0.23,1.05,1.7,1.93
9/13/2001,0.07,0.25,1.04,1.65,1.9
9/10/2001,0.05,0.27,0.88,1.31,1.58
9/7/2001,0.02,0.26,0.86,1.27,1.53
9/6/2001,0.06,0.31,0.83,1.21,1.52
9/5/2001,0.06,0.38,0.82,1.18,1.56
9/4/2001,0.11,0.39,0.8,1.16,1.55
8/31/2001,0.04,0.27,0.82,1.21,1.48
8/30/2001,0.02,0.25,0.81,1.18,1.43
8/29/2001,0.02,0.25,0.76,1.11,1.36
8/28/2001,0.05,0.3,0.77,1.14,1.44
8/27/2001,0.06,0.33,0.79,1.16,1.49
8/24/2001,0.06,0.34,0.79,1.17,1.51
8/23/2001,0.06,0.32,0.8,1.17,1.49
8/22/2001,0.06,0.38,0.77,1.15,1.53
8/21/2001,0.02,0.3,0.81,1.18,1.48
8/20/2001,0.02,0.32,0.81,1.17,1.49
8/17/2001,0.03,0.31,0.82,1.17,1.48
8/16/2001,0.04,0.36,0.83,1.2,1.56
8/15/2001,0.04,0.37,0.82,1.2,1.57
8/14/2001,0.03,0.31,0.85,1.23,1.54
8/13/2001,-0.02,0.25,0.87,1.27,1.52
8/10/2001,0.02,0.3,0.88,1.26,1.56
8/9/2001,0.03,0.32,0.89,1.27,1.59
8/8/2001,-0.03,0.28,0.84,1.22,1.5
8/7/2001,0.04,0.38,0.82,1.3,1.68
8/6/2001,0.04,0.36,0.83,1.31,1.67
8/3/2001,0.05,0.39,0.81,1.29,1.68
8/2/2001,0.04,0.36,0.8,1.28,1.64
8/1/2001,0.03,0.3,0.79,1.28,1.58
7/31/2001,-0.01,0.25,0.78,1.28,1.53
7/30/2001,-0.01,0.29,0.77,1.25,1.54
7/27/2001,0.02,0.32,0.77,1.26,1.58
7/26/2001,0.03,0.38,0.77,1.25,1.63
7/25/2001,0.06,0.42,0.76,1.22,1.64
7/24/2001,0.03,0.41,0.7,1.16,1.57
7/23/2001,0.03,0.42,0.7,1.15,1.57
7/20/2001,0.06,0.45,0.72,1.17,1.62
7/19/2001,0.05,0.43,0.71,1.15,1.58
7/18/2001,0.03,0.42,0.7,1.16,1.58
7/17/2001,0.02,0.48,0.69,1.13,1.61
7/16/2001,-0.01,0.43,0.69,1.14,1.57
7/13/2001,0.02,0.5,0.7,1.15,1.65
7/12/2001,0,0.47,0.73,1.2,1.67
7/11/2001,0.02,0.49,0.74,1.24,1.73
7/10/2001,-0.02,0.45,0.74,1.24,1.69
7/9/2001,0.01,0.5,0.73,1.22,1.72
7/6/2001,0,0.53,0.74,1.25,1.78
7/5/2001,0.05,0.59,0.71,1.2,1.79
7/3/2001,0.05,0.58,0.67,1.17,1.75
7/2/2001,0.07,0.54,0.67,1.16,1.7
6/29/2001,0.07,0.6,0.72,1.17,1.77
6/28/2001,0.05,0.58,0.7,1.13,1.71
6/27/2001,0.07,0.54,0.76,1.2,1.74
6/26/2001,0.07,0.57,0.71,1.21,1.78
6/25/2001,0.02,0.5,0.69,1.2,1.7
6/22/2001,-0.04,0.48,0.7,1.21,1.69
6/21/2001,-0.04,0.48,0.71,1.23,1.71
6/20/2001,-0.04,0.49,0.74,1.26,1.75
6/19/2001,-0.03,0.48,0.73,1.27,1.75
6/18/2001,-0.04,0.46,0.75,1.29,1.75
6/15/2001,0.01,0.49,0.73,1.26,1.75
6/14/2001,0,0.48,0.72,1.22,1.7
6/13/2001,0.05,0.53,0.73,1.2,1.73
6/12/2001,0.06,0.53,0.73,1.18,1.71
6/11/2001,0.04,0.51,0.76,1.21,1.72
6/8/2001,0,0.53,0.76,1.21,1.74
6/7/2001,0,0.51,0.74,1.19,1.7
6/6/2001,0,0.5,0.71,1.15,1.65
6/5/2001,-0.02,0.49,0.72,1.17,1.66
6/4/2001,0,0.51,0.74,1.16,1.67
6/1/2001,0,0.55,0.72,1.17,1.72
5/31/2001,0,0.59,0.72,1.21,1.8
5/30/2001,0.07,0.66,0.73,1.2,1.86
5/29/2001,0.05,0.62,0.73,1.21,1.83
5/25/2001,0.1,0.65,0.73,1.21,1.86
5/24/2001,0.09,0.62,0.73,1.2,1.82
5/23/2001,0.11,0.65,0.67,1.12,1.77
5/22/2001,0.15,0.7,0.65,1.08,1.78
5/21/2001,0.18,0.72,0.62,1.04,1.76
5/18/2001,0.18,0.76,0.62,1.04,1.8
5/17/2001,0.18,0.76,0.66,1.13,1.89
5/16/2001,0.15,0.68,0.7,1.23,1.91
5/15/2001,0.12,0.65,0.67,1.22,1.87
5/14/2001,0.08,0.58,0.65,1.17,1.75
5/11/2001,0.11,0.58,0.63,1.15,1.73
5/10/2001,0.04,0.43,0.59,1.14,1.57
5/9/2001,-0.03,0.35,0.58,1.13,1.48
5/8/2001,0,0.4,0.58,1.14,1.54
5/7/2001,-0.01,0.38,0.7,1.09,1.47
5/4/2001,0.05,0.4,0.69,1.07,1.47
5/3/2001,0.05,0.38,0.65,1,1.38
5/2/2001,0.06,0.38,0.68,1.04,1.42
5/1/2001,-0.01,0.31,0.71,1.07,1.38
4/30/2001,-0.01,0.35,0.67,1.05,1.4
4/27/2001,0.06,0.43,0.66,1.06,1.49
4/26/2001,0,0.31,0.65,1.06,1.37
4/25/2001,0.01,0.36,0.68,1.08,1.44
4/24/2001,-0.04,0.36,0.62,1.06,1.42
4/23/2001,0.02,0.4,0.63,1.05,1.45
4/20/2001,0.11,0.49,0.62,1.03,1.52
4/19/2001,0.07,0.42,0.57,0.98,1.4
4/18/2001,0.06,0.35,0.49,0.88,1.23
4/17/2001,0.05,0.29,0.46,0.8,1.09
4/16/2001,0.11,0.34,0.45,0.79,1.13
4/12/2001,0.16,0.35,0.47,0.81,1.16
4/11/2001,0.03,0.21,0.46,0.83,1.04
4/10/2001,0.1,0.3,0.46,0.85,1.15
4/9/2001,0.01,0.17,0.46,0.83,1
4/6/2001,-0.04,0.13,0.45,0.82,0.95
4/5/2001,-0.1,0.08,0.44,0.79,0.87
4/4/2001,-0.13,0.02,0.46,0.82,0.84
4/3/2001,-0.14,0,0.45,0.79,0.79
4/2/2001,-0.12,0,0.44,0.76,0.76
3/30/2001,-0.21,-0.12,0.44,0.75,0.63
3/29/2001,-0.16,-0.05,0.4,0.71,0.66
3/28/2001,-0.12,-0.04,0.38,0.67,0.63
3/27/2001,-0.06,0.06,0.32,0.59,0.65
